x0,x1,y
0.36203372960513314,0.901494898567028,-1
-0.19235477405010448,0.46843192808710415,1
0.13782020821171329,0.10441206910858922,1
1.7456601880062381,-0.12007050540139313,1
1.9271580871393745,-0.23854152209607066,1
1.1777363505292722,0.2271341946374264,-1
0.261886617388379,-0.27885378859858084,1
2.0414255003445922,0.3625556944971936,1
-0.6247335802283334,1.1132009143299146,-1
-0.3629350808550802,1.0380620089858528,-1
-1.0641154007500133,0.25440111242964836,-1
0.02863436888922796,0.5608843834475451,1
1.0897915242664022,-0.35982428542196304,1
0.18761875043882997,0.1577450544768289,1
-0.6164104642336423,0.7846788613176823,-1
0.6873408147591819,-0.4457013910572726,1
1.9108869450868,0.23246323400279778,1
0.7662186690604935,-0.41159201363519776,1
-0.40360752287254875,0.9685363176680353,-1
0.7623499187499141,0.6158645643330067,-1
-0.8616426055765344,0.45904520048650654,-1
0.9596006360634538,-0.5403269444005342,1
-1.1269857951034603,-0.021364072978485513,-1
0.27605472795396635,0.9624517971309461,-1
0.8297387140642406,0.6455172868966383,-1
1.6054876165535181,-0.2689352680784038,1
0.9266166722238057,0.2712996438925141,-1
0.9012977229829108,-0.5242149920475497,1
0.3457183749222683,0.9253142101851553,-1
-1.0516539104726412,0.1192018275008433,-1
1.652349601418021,-0.3697979400214625,1
-0.03381797466119292,0.9654098844932651,-1
-0.009458324474984174,1.2256524517207765,-1
-0.814458492596922,0.7625185327433455,-1
1.0684104562790657,-0.6188745975113292,1
2.073427809404243,0.2934088393416917,1
0.015912578771133168,-0.13523554035598298,1
1.6465669533510376,-0.024168789027474803,1
0.663651391714425,-0.29747842993075846,1
-0.8835338401261766,0.09300153465712838,-1
0.3162177948791781,-0.4099360618397778,1
0.7921650676011126,0.5203016429393124,-1
1.3154116606926645,-0.4203743522870364,1
-0.8803937607670751,0.3809345358721763,-1
0.49802298582315485,0.6747693841748482,-1
1.136373593565931,-0.0563284152204902,-1
-0.963838964888184,0.38663017474165434,-1
0.23097416676028792,-0.3590333916226409,1
1.47372592779969,-0.2910983736929255,1
0.3499270691356407,0.9603533568525497,-1
0.9485997543543194,-0.45549587337286934,1
-0.5446190661694674,0.8557926256149405,-1
0.5938843534396429,-0.46154355444095857,1
-0.27032718140038847,0.8570862484635265,-1
-0.06644096135640164,0.8962139117156009,-1
1.072723711999252,0.12587843914527894,-1
0.4408850603328856,-0.27634709567100496,1
-0.510105931707506,0.661486190691661,-1
-0.9713562453126491,0.3982345719072552,-1
0.4315367713216988,-0.37837394637999167,1
0.3280452853292657,0.7305308888002006,-1
0.05718669192333987,0.012142420479365312,1
1.0585064352907638,-0.634772959402194,1
1.7597207944488649,-0.2873715407694949,1
0.25670360499393235,-0.122233611500211,1
-0.8199761641361744,0.45831312194713547,-1
0.9628675863348869,0.04968469041820735,-1
2.0150104647467986,0.2445783557250002,1
0.1815532184154845,0.32339070898531647,1
0.5248534845317486,0.6996462926225528,-1
-0.14233874689940432,1.0113530036461849,-1
0.5052982894345348,0.7667584536784232,-1
0.6597868487986027,-0.4008590692758197,1
1.9636397526032685,0.2311102888697305,1
-0.7395607711844477,0.883824111252231,-1
0.8120310464636502,-0.5109361248102047,1
0.18883169120532256,0.39273145848866803,1
0.34129584924100353,0.9668101056741456,-1
